P03,P1,P5,PM1_env,P10,PM25_std,PM10_env,P25,P05,PM10_std,PM1_std,PM25_env,MQ2_VCs,Humidity,Temperature,Pressure,Timestamp,Sample_Conditioning,Indoor_Outdoor
660,19,0,2,0,3,3,0,169,3,2,3,642,45,27.2,100925.49865,10/23/21 16:03:42,0,0
621,14,0,2,0,3,3,0,154,3,2,3,643,45,27.8,100919.703353,10/23/21 16:03:44,0,0
621,14,0,2,0,3,3,0,154,3,2,3,643,44,27.8,100923.776458,10/23/21 16:03:46,0,0
639,17,0,1,0,2,2,0,160,2,1,2,642,44,27.7,100925.535407,10/23/21 16:03:49,0,0
639,17,0,2,0,3,3,0,158,3,2,3,1339,45,27.7,100921.360957,10/23/21 16:03:50,0,0
633,23,1,2,0,3,4,1,166,4,2,3,646,46,27.9,100916.875048,10/23/21 16:03:55,0,0
624,20,1,2,0,3,4,1,163,4,2,3,643,46,27.7,100920.909386,10/23/21 16:03:56,0,0
624,20,1,2,0,3,4,1,163,4,2,3,643,46,27.5,100916.597657,10/23/21 16:04:01,0,0
681,23,1,3,0,4,5,1,184,5,3,4,645,46,27.5,100922.254071,10/23/21 16:04:02,0,0
681,23,1,3,0,4,5,1,184,5,3,4,646,45,27.4,100921.837047,10/23/21 16:04:04,0,0
708,28,1,3,0,4,5,1,193,5,3,4,645,47,27.8,100919.425868,10/23/21 16:04:10,0,0
741,30,1,3,0,5,5,1,202,5,3,5,646,45,27.6,100918.081155,10/23/21 16:04:12,0,0
774,29,1,2,0,4,4,1,211,4,2,4,653,47,27.9,100926.565825,10/23/21 16:04:16,0,0
723,20,0,3,0,4,4,0,192,4,3,4,644,41,27.2,100916.597657,10/23/21 16:04:17,0,0
723,20,0,3,0,4,4,0,192,4,3,4,645,44,27.6,100921.976142,10/23/21 16:04:19,0,0
741,23,0,3,0,5,5,1,203,5,3,5,642,43,27.7,100921.976142,10/23/21 16:04:20,0,0
741,23,0,3,0,5,5,1,203,5,3,5,642,46,27.8,100914.836381,10/23/21 16:04:21,0,0
696,23,0,3,0,4,4,1,191,4,3,4,644,46,27.7,100917.803456,10/23/21 16:04:24,0,0
723,20,0,3,0,4,4,1,191,4,3,4,1441,45,27.7,100915.114159,10/23/21 16:04:25,0,0
723,20,0,3,0,4,4,1,191,4,3,4,641,45,27.7,100912.701833,10/23/21 16:04:27,0,0
720,20,0,3,0,4,4,2,185,4,3,4,642,40,27.3,100906.352051,10/23/21 16:04:33,0,0
762,16,0,3,0,4,4,2,193,4,3,4,647,46,27.9,100919.564654,10/23/21 16:04:34,0,0
816,19,0,3,0,5,5,2,204,5,3,5,645,44,27.5,100913.630661,10/23/21 16:04:37,0,0
855,20,0,2,0,4,4,2,213,4,2,4,636,46,27.8,100915.114159,10/23/21 16:04:38,0,0
855,20,0,2,0,4,4,2,213,4,2,4,705,45,26.8,100912.935466,10/23/21 16:04:40,0,0
810,17,0,3,0,4,4,2,200,4,3,4,641,43,27.3,100918.730632,10/23/21 16:04:41,0,0
810,17,0,3,0,4,4,2,200,4,3,4,641,46,27.8,100921.976142,10/23/21 16:04:42,0,0
825,17,0,3,0,4,4,2,206,4,3,4,641,44,27.7,100916.180919,10/23/21 16:04:43,0,0
825,17,0,3,0,4,4,2,206,4,3,4,641,46,27.7,100916.180919,10/23/21 16:04:45,0,0
807,15,0,3,0,4,4,1,196,4,3,4,643,47,27.6,100919.148034,10/23/21 16:04:47,0,0
852,17,0,3,0,4,4,2,208,4,3,4,646,45,27.6,100907.279578,10/23/21 16:04:50,0,0
906,22,0,3,0,4,4,3,221,4,3,4,645,46,27.6,100907.696671,10/23/21 16:04:51,0,0
906,22,0,4,0,5,5,3,221,5,4,5,643,45,27.5,100911.869307,10/23/21 16:04:53,0,0
996,26,0,4,0,5,5,2,247,5,4,5,645,44,27.8,100909.180168,10/23/21 16:04:54,0,0
996,26,0,4,0,5,5,2,247,5,4,5,644,47,27.8,100910.524761,10/23/21 16:04:55,0,0
957,23,0,3,0,4,4,2,241,4,3,4,645,46,27.4,100919.008987,10/23/21 16:04:58,0,0
921,27,1,4,0,5,6,3,233,6,4,5,646,46,27.5,100911.869307,10/23/21 16:04:59,0,0
921,27,1,4,0,5,6,3,233,6,4,5,645,46,27.4,100916.180919,10/23/21 16:05:01,0,0
840,25,1,4,0,5,5,3,218,5,4,5,647,44,27.4,100915.902659,10/23/21 16:05:02,0,0
840,25,1,4,0,5,5,3,218,5,4,5,646,47,28,100920.214249,10/23/21 16:05:03,0,0
840,24,1,4,0,5,5,3,222,5,4,5,645,44,27.3,100915.624051,10/23/21 16:05:04,0,0
840,24,1,4,0,5,5,3,222,5,4,5,643,46,27.6,100917.247015,10/23/21 16:05:06,0,0
870,25,1,4,0,5,6,4,226,6,4,5,635,44,27.7,100912.935466,10/23/21 16:05:07,0,0
870,25,1,3,0,4,5,4,226,5,3,4,646,46,27.2,100913.86142,10/23/21 16:05:08,0,0
906,26,1,3,0,4,5,4,233,5,3,4,645,44,27.6,100912.098363,10/23/21 16:05:10,0,0
906,26,1,4,0,5,6,4,233,6,4,5,642,45,26.8,100906.023606,10/23/21 16:05:13,0,0
912,24,1,3,0,4,5,3,228,5,3,4,645,45,27.8,100911.03365,10/23/21 16:05:16,0,0
858,22,1,4,0,5,5,2,217,5,4,5,1694,45,27.7,100912.517305,10/23/21 16:05:19,0,0
807,16,1,2,0,3,4,2,194,4,2,3,641,45,27.8,100912.238097,10/23/21 16:05:20,0,0
807,16,1,2,0,3,4,2,194,4,2,3,834,44,27.9,100907.50734,10/23/21 16:05:23,0,0
834,19,1,2,0,3,4,2,203,4,2,3,646,46,27.9,100913.302388,10/23/21 16:05:24,0,0
822,17,0,3,0,4,4,1,202,4,3,4,643,45,27.6,100903.335932,10/23/21 16:05:25,0,0
822,17,0,3,0,4,4,1,202,4,3,4,643,44,27.6,100908.430764,10/23/21 16:05:28,1,0
798,17,0,3,0,4,4,1,194,4,3,4,1312,46,27.7,100911.258134,10/23/21 16:05:31,1,0
747,20,0,2,0,3,3,1,183,3,2,3,648,46,27.8,100908.430764,10/23/21 16:05:32,1,0
750,19,0,2,0,3,3,0,189,3,2,3,642,47,27.5,100907.869065,10/23/21 16:05:34,1,0
714,18,0,3,0,4,4,0,180,4,3,4,644,47,27.5,100908.290469,10/23/21 16:05:36,1,0
714,18,0,3,0,4,4,0,180,4,3,4,705,46,27.5,100920.441322,10/23/21 16:05:37,1,0
687,16,0,2,0,3,3,0,178,3,2,3,641,46,27.7,100902.776001,10/23/21 16:05:38,1,0
687,16,0,2,0,3,3,0,178,3,2,3,831,48,27.2,100903.979327,10/23/21 16:05:40,1,0
648,18,0,2,0,3,3,0,174,3,2,3,647,46,27.3,100902.495514,10/23/21 16:05:45,1,0
675,24,0,3,0,4,4,1,188,4,3,4,654,47,27.6,100904.399867,10/23/21 16:06:06,0,0
675,24,0,3,0,4,4,1,188,4,3,4,654,45,27.1,100903.979327,10/23/21 16:06:09,0,0
675,24,0,3,0,4,4,1,188,4,3,4,655,48,28.1,100904.259773,10/23/21 16:06:10,0,0
696,31,0,3,0,4,4,1,194,4,3,4,653,46,27.9,100902.916114,10/23/21 16:06:11,0,0
687,29,0,3,0,4,4,1,183,4,3,4,656,47,27.7,100906.946951,10/23/21 16:06:16,0,0
654,14,0,3,0,3,3,0,174,3,3,3,653,41,27.4,100909.828934,10/23/21 16:06:39,0,0
687,16,0,3,0,3,3,0,183,3,3,3,653,41,27.4,100906.582685,10/23/21 16:06:41,0,0
687,16,0,3,0,3,3,0,183,3,3,3,652,43,27.7,100907.787014,10/23/21 16:06:44,0,0
918,35,1,4,1,5,6,1,238,6,4,5,656,41,27.6,100906.582685,10/23/21 16:07:05,0,0
909,35,1,4,1,5,6,1,235,6,4,5,658,46,27.4,100903.475697,10/23/21 16:07:07,0,0
909,35,1,4,1,5,6,1,235,6,4,5,660,45,27.9,100904.173222,10/23/21 16:07:08,0,0
939,43,1,4,1,6,7,1,245,7,4,6,659,45,27.2,100905.378088,10/23/21 16:07:09,0,0
939,43,1,4,1,6,7,1,245,7,4,6,659,45,27.4,100909.549995,10/23/21 16:07:12,0,0
972,50,1,5,1,6,7,1,258,7,5,6,659,46,27.3,100906.303319,10/23/21 16:07:14,0,0
978,52,1,5,1,6,7,1,260,7,5,6,649,46,27.1,100902.410858,10/23/21 16:07:15,0,0
978,52,1,5,1,6,7,1,260,7,5,6,659,46,27.1,100911.398389,10/23/21 16:07:19,0,0
1044,55,1,5,1,7,8,1,273,8,5,7,656,46,27.6,100908.00962,10/23/21 16:07:21,0,0
987,55,1,5,1,7,7,1,262,7,5,7,656,47,27.7,100909.071626,10/23/21 16:07:23,0,0
987,55,1,5,1,7,7,1,262,7,5,7,658,46,27.7,100906.385174,10/23/21 16:07:24,0,0
912,46,1,4,1,6,7,1,247,7,4,6,656,48,27.3,100908.930831,10/23/21 16:07:26,0,0
894,44,1,5,1,6,7,1,245,7,5,6,655,48,27.9,100905.96293,10/23/21 16:07:28,0,0
894,44,1,5,1,6,7,1,245,7,5,6,656,45,27.4,100907.023915,10/23/21 16:07:30,0,0
807,44,0,4,0,6,6,0,230,6,4,6,651,47,27.7,100899.88613,10/23/21 16:07:34,0,0
822,32,0,4,0,5,5,0,228,5,4,5,651,47,27.4,100904.338039,10/23/21 16:07:36,0,0
822,32,0,4,0,5,5,0,228,5,4,5,653,46,27.4,100908.930831,10/23/21 16:07:37,0,0
810,26,0,4,0,5,5,0,219,5,4,5,655,44,27.8,100905.539906,10/23/21 16:07:38,0,0
810,26,0,4,0,5,5,0,219,5,4,5,652,44,27.2,100905.257456,10/23/21 16:07:41,0,0
774,23,0,4,0,5,5,0,209,5,4,5,653,46,27.8,100902.006485,10/23/21 16:07:42,0,0
774,23,0,4,0,5,5,0,207,5,4,5,655,44,27.7,100910.62803,10/23/21 16:07:43,0,0
774,23,0,4,0,5,5,0,207,5,4,5,653,46,27.8,100903.490573,10/23/21 16:07:45,0,0
729,24,0,4,0,4,4,0,196,4,4,4,655,44,27.4,100909.285457,10/23/21 16:07:46,0,0
729,24,0,4,0,4,4,0,196,4,4,4,652,46,27.7,100904.833133,10/23/21 16:07:47,0,0
729,21,0,4,0,5,5,0,200,5,4,5,651,44,27.7,100910.769566,10/23/21 16:07:49,0,0
729,21,0,4,0,5,5,0,200,5,4,5,653,45,27.8,100909.143902,10/23/21 16:07:50,0,0
720,22,0,4,0,4,4,0,202,4,4,4,652,43,27.6,100903.349025,10/23/21 16:07:51,0,0
720,22,0,4,0,4,4,0,202,4,4,4,653,46,28,100903.490573,10/23/21 16:07:53,0,0
720,18,0,4,0,4,4,0,198,4,4,4,652,44,27.7,100902.006485,10/23/21 16:07:54,0,0
720,18,0,4,0,4,4,0,198,4,4,4,653,44,27.8,100903.349025,10/23/21 16:07:57,0,0
777,22,1,4,1,5,5,1,215,5,4,5,653,45,27.7,100906.317241,10/23/21 16:07:59,0,0
882,22,1,3,1,4,5,1,242,5,3,4,652,46,27.8,100903.490573,10/23/21 16:08:00,0,0
795,20,1,4,1,5,6,1,221,6,4,5,654,46,28.2,100904.691518,10/23/21 16:08:02,0,0
795,20,1,4,1,5,6,1,221,6,4,5,652,46,27.4,100907.659774,10/23/21 16:08:03,0,0
819,22,1,3,1,4,5,1,230,5,3,4,653,44,27.7,100905.892197,10/23/21 16:08:04,0,0
819,22,1,3,1,4,5,1,230,5,3,4,652,44,27.6,100907.801349,10/23/21 16:08:07,0,0
804,23,1,3,1,4,5,1,225,5,3,4,651,46,27.6,100904.974661,10/23/21 16:08:08,0,0
756,18,1,3,1,4,4,1,218,4,3,4,653,46,27.6,100905.257456,10/23/21 16:08:11,0,0
768,18,1,4,1,5,5,1,220,5,4,5,653,45,27.9,100910.555557,10/23/21 16:08:12,0,0
768,18,1,4,1,5,5,1,220,5,4,5,651,44,27.5,100911.75789,10/23/21 16:08:14,0,0
831,25,1,3,1,4,5,2,233,5,3,4,651,44,27.6,100906.103765,10/23/21 16:08:15,0,0
831,25,1,3,1,4,5,2,233,5,3,4,650,45,27.6,100904.691518,10/23/21 16:08:21,0,0
819,23,0,3,0,4,4,1,224,4,3,4,651,45,27.1,100911.687091,10/23/21 16:08:22,0,0
819,23,0,3,0,4,4,1,224,4,3,4,651,44,27.6,100913.029436,10/23/21 16:08:24,0,0
732,27,0,2,0,3,4,1,201,4,2,3,651,44,27.8,100912.112158,10/23/21 16:08:25,0,0
732,27,0,2,0,3,4,1,201,4,2,3,651,46,27.8,100907.376364,10/23/21 16:08:27,0,0
756,29,0,2,0,3,4,1,206,4,2,3,650,44,27.6,100906.175646,10/23/21 16:08:28,0,0
756,29,0,3,0,4,5,1,206,5,3,4,651,45,27.9,100911.828867,10/23/21 16:08:29,0,0
756,29,0,3,0,5,5,1,210,5,3,5,651,44,27.4,100906.175646,10/23/21 16:08:30,0,0
756,29,0,3,0,5,5,1,210,5,3,5,652,46,27.8,100907.659774,10/23/21 16:08:32,0,0
846,35,0,4,0,5,6,1,237,6,4,5,651,44,27.3,100904.691518,10/23/21 16:08:33,0,0
846,35,0,4,0,5,6,1,237,6,4,5,653,46,27.7,100898.896703,10/23/21 16:08:34,0,0
846,36,0,3,0,5,5,1,235,5,3,5,655,43,27.4,100903.490573,10/23/21 16:08:36,0,0
846,36,0,3,0,5,5,1,235,5,3,5,656,46,27.7,100908.084239,10/23/21 16:08:37,0,0
855,36,0,4,0,6,6,1,237,6,4,6,653,44,27.7,100906.458749,10/23/21 16:08:38,0,0
855,36,0,4,0,6,6,1,237,6,4,6,653,47,28,100903.773408,10/23/21 16:08:40,0,0
813,29,0,3,0,4,4,0,220,4,3,4,654,44,27.7,100899.88613,10/23/21 16:08:41,0,0
813,29,0,3,0,4,4,0,220,4,3,4,652,46,27.7,100903.135904,10/23/21 16:08:42,0,0
828,34,0,4,0,6,6,0,229,6,4,6,652,44,27.5,100907.305979,10/23/21 16:08:43,0,0
828,34,0,4,0,6,6,0,229,6,4,6,654,46,27.8,100905.398724,10/23/21 16:08:45,0,0
798,26,0,3,0,5,5,0,210,5,3,5,655,44,27.6,100905.398724,10/23/21 16:08:46,0,0
798,26,0,2,0,4,4,0,210,4,2,4,652,46,27.6,100906.458749,10/23/21 16:08:47,0,0
765,27,0,2,0,4,4,0,208,4,2,4,651,44,27.9,100897.837215,10/23/21 16:08:49,0,0
765,27,0,3,0,5,5,0,208,5,3,5,652,46,27.7,100903.490573,10/23/21 16:08:50,0,0
783,23,0,4,0,5,5,0,214,5,4,5,652,45,28.1,100907.659774,10/23/21 16:08:51,0,0
783,23,0,4,0,5,5,0,214,5,4,5,650,47,28.1,100903.207391,10/23/21 16:08:53,0,0
765,21,0,3,0,4,4,0,209,4,3,4,652,45,28.1,100903.207391,10/23/21 16:08:54,0,0
765,21,0,3,0,4,4,0,209,4,3,4,651,46,27.7,100898.896703,10/23/21 16:08:55,0,0
732,19,0,3,0,5,5,0,198,5,3,5,651,43,27.9,100901.723264,10/23/21 16:08:56,0,0
732,19,0,3,0,5,5,0,198,5,3,5,650,46,27.7,100900.663897,10/23/21 16:08:58,0,0
630,13,0,2,0,3,3,0,165,3,2,3,651,43,27.3,100908.860531,10/23/21 16:08:59,0,0
630,13,0,2,0,3,3,0,165,3,2,3,650,45,27.9,100903.06567,10/23/21 16:09:00,0,0
603,15,0,2,0,3,3,0,155,3,2,3,653,43,27.7,100900.522397,10/23/21 16:09:02,0,0
603,15,0,2,0,3,3,0,155,3,2,3,651,44,27.5,100903.417392,10/23/21 16:09:07,0,0
588,22,0,2,0,2,2,0,160,2,2,2,651,45,28.1,100908.150088,10/23/21 16:09:08,0,0
576,17,0,1,0,2,2,0,151,2,1,2,649,43,27.9,100903.979327,10/23/21 16:09:09,0,0
576,17,0,1,0,2,2,0,151,2,1,2,650,45,27.5,100899.808456,10/23/21 16:09:11,0,0
555,21,0,1,0,2,2,0,151,2,1,2,650,44,28.1,100905.463139,10/23/21 16:09:12,0,0
555,21,0,1,0,2,2,0,151,2,1,2,649,45,27.5,100901.011703,10/23/21 16:09:13,0,0
588,20,0,2,0,3,3,0,157,3,2,3,651,43,27.8,100902.495514,10/23/21 16:09:15,0,0
588,20,0,2,0,3,3,0,157,3,2,3,650,45,27.9,100903.05614,10/23/21 16:09:16,0,0
609,24,0,2,0,2,2,0,160,2,2,2,651,45,28,100900.50835,10/23/21 16:09:21,0,0
654,26,0,2,0,2,2,0,176,2,2,2,651,44,27.9,100903.475697,10/23/21 16:09:22,0,0
654,26,0,2,0,2,2,0,176,2,2,2,649,44,27.9,100906.023606,10/23/21 16:09:24,0,0
729,32,0,3,0,3,3,0,197,3,3,3,651,43,28.1,100904.679793,10/23/21 16:09:25,0,0
729,32,0,3,0,3,3,0,197,3,3,3,651,45,27.8,100902.131722,10/23/21 16:09:27,0,0
774,32,0,3,0,3,3,0,209,3,3,3,651,43,27.8,100900.648068,10/23/21 16:09:28,0,0
774,32,0,3,0,3,3,0,209,3,3,3,651,43,27.8,100900.50835,10/23/21 16:09:30,0,0
831,38,0,3,0,4,4,0,228,4,3,4,651,44,27.7,100898.884851,10/23/21 16:09:33,0,0
894,34,0,3,0,4,4,1,238,4,3,4,655,43,27.9,100900.648068,10/23/21 16:09:36,0,0
993,37,0,4,0,5,5,1,263,5,4,5,650,44,27.5,100903.335932,10/23/21 16:09:37,0,0
1077,33,0,4,0,5,5,1,282,5,4,5,657,43,27.9,100902.131722,10/23/21 16:09:38,0,0
1077,33,0,4,0,5,5,1,282,5,4,5,651,45,27.8,100897.960015,10/23/21 16:09:40,0,0
1089,38,0,4,0,6,6,1,289,6,4,6,650,45,27.9,100899.024676,10/23/21 16:09:42,0,0
1131,42,0,5,0,6,6,1,303,6,5,6,650,44,27.6,100901.992023,10/23/21 16:09:43,0,0
1131,42,0,5,0,6,6,1,303,6,5,6,650,44,27.9,100902.495514,10/23/21 16:09:45,0,0
1122,41,0,4,0,6,6,1,296,6,4,6,649,43,27.9,100901.933501,10/23/21 16:09:46,0,0
1122,41,0,4,0,6,6,1,296,6,4,6,652,43,27.9,100904.338039,10/23/21 16:09:49,0,0
1086,41,0,4,0,6,6,1,288,6,4,6,653,45,27.9,100908.64898,10/23/21 16:09:50,0,0
1074,43,0,4,0,6,6,1,290,6,4,6,653,43,27.9,100905.539906,10/23/21 16:09:51,0,0
1074,43,0,4,0,6,6,1,290,6,4,6,653,46,28.1,100901.51108,10/23/21 16:09:53,0,0
1068,40,0,4,0,6,6,1,291,6,4,6,654,43,27.9,100903.558005,10/23/21 16:09:54,0,0
1068,40,0,4,0,6,6,1,291,6,4,6,653,45,27.7,100902.495514,10/23/21 16:09:55,0,0
1086,36,0,4,0,6,6,1,287,6,4,6,653,45,27.7,100903.979327,10/23/21 16:09:58,0,0
1035,33,0,4,0,5,5,0,281,5,4,5,654,46,28.4,100905.743546,10/23/21 16:09:59,0,0
1035,33,0,4,0,5,5,0,281,5,4,5,653,44,27.8,100902.776001,10/23/21 16:10:00,0,0
942,30,0,4,0,5,5,0,258,5,4,5,654,43,27.8,100904.399867,10/23/21 16:10:02,0,0
942,30,0,4,0,5,5,0,258,5,4,5,654,43,27.6,100909.63394,10/23/21 16:10:04,0,0
879,36,0,4,0,6,6,0,250,6,4,6,653,45,27.8,100907.587695,10/23/21 16:10:06,0,0
864,32,0,4,0,5,5,0,243,5,4,5,655,44,27.8,100898.96572,10/23/21 16:10:09,0,0
789,30,0,4,0,5,5,0,218,5,4,5,653,45,27.9,100901.651973,10/23/21 16:10:11,0,0
783,31,0,4,0,5,5,0,220,5,4,5,656,42,27.7,100906.385174,10/23/21 16:10:12,0,0
783,31,0,4,0,5,5,0,220,5,4,5,653,44,27.8,100907.728424,10/23/21 16:10:16,0,0
699,21,0,3,0,4,4,0,194,4,3,4,654,44,27.8,100902.289359,10/23/21 16:10:17,0,0
699,21,0,3,0,4,4,0,194,4,3,4,654,44,27.9,100902.571887,10/23/21 16:10:19,0,0
705,22,0,3,0,4,4,0,196,4,3,4,654,43,28.3,100904.901282,10/23/21 16:10:20,0,0
705,22,0,3,0,4,4,0,196,4,3,4,654,45,27.8,100903.979327,10/23/21 16:10:21,0,0
648,20,0,3,0,3,3,0,177,3,3,3,656,43,28.1,100907.087179,10/23/21 16:10:22,0,0
648,20,0,3,0,3,3,0,177,3,3,3,653,45,27.5,100899.808456,10/23/21 16:10:24,0,0
624,20,0,3,0,3,3,0,164,3,3,3,653,42,27.9,100899.948608,10/23/21 16:10:25,0,0
624,20,0,3,0,3,3,0,164,3,3,3,652,45,27.7,100903.05614,10/23/21 16:10:26,0,0
597,27,0,3,0,3,3,0,158,3,3,3,653,43,27.8,100906.163506,10/23/21 16:10:28,0,0
597,27,0,3,0,3,3,0,158,3,3,3,653,44,27.8,100906.582685,10/23/21 16:10:29,0,0
582,21,0,2,0,3,3,0,149,3,2,3,651,46,28,100903.335932,10/23/21 16:10:31,0,0
576,23,0,2,0,3,3,0,153,3,2,3,655,44,27.8,100900.648068,10/23/21 16:10:33,0,0
576,23,0,2,0,3,3,0,153,3,2,3,652,44,28.1,100899.164414,10/23/21 16:10:34,0,0
582,16,0,3,0,3,3,0,159,3,3,3,653,43,27.7,100905.09903,10/23/21 16:10:35,0,0
582,16,0,3,0,3,3,0,159,3,3,3,654,43,27.8,100900.787699,10/23/21 16:10:38,0,0
564,16,0,2,0,3,3,0,155,3,2,3,651,45,28.1,100896.476401,10/23/21 16:10:40,0,0
645,20,0,3,0,4,4,0,176,4,3,4,653,43,27.8,100897.960015,10/23/21 16:10:41,0,0
645,20,0,3,0,4,4,0,176,4,3,4,652,46,28.1,100898.099512,10/23/21 16:10:42,0,0
627,19,0,3,0,3,3,0,170,3,3,3,653,43,27.6,100907.140374,10/23/21 16:10:43,0,0
627,19,0,3,0,3,3,0,170,3,3,3,651,46,28.2,100902.550296,10/23/21 16:10:45,0,0
594,19,0,3,0,3,3,0,161,3,3,3,653,43,27.8,100903.894473,10/23/21 16:10:46,0,0
594,19,0,3,0,3,3,0,161,3,3,3,651,42,27.7,100903.335932,10/23/21 16:10:49,0,0
588,21,0,3,0,4,4,0,163,4,3,4,652,44,27.8,100904.259773,10/23/21 16:10:50,0,0
579,24,0,3,0,4,4,0,165,4,3,4,651,43,27.7,100898.324684,10/23/21 16:10:51,0,0
579,24,0,3,0,4,4,0,165,4,3,4,652,45,27.8,100903.698533,10/23/21 16:10:53,0,0
573,17,0,3,0,3,3,0,163,3,3,3,651,42,27.8,100900.73083,10/23/21 16:10:54,0,0
573,17,0,3,0,3,3,0,163,3,3,3,650,43,28,100907.087179,10/23/21 16:10:56,0,0
600,17,0,3,0,4,4,0,168,4,3,4,651,44,27.4,100896.981104,10/23/21 16:10:58,0,0
594,17,0,3,0,3,3,0,160,3,3,3,652,44,28.2,100902.916114,10/23/21 16:10:59,0,0
594,17,0,3,0,3,3,0,160,3,3,3,650,45,27.8,100910.054765,10/23/21 16:11:00,0,0
621,20,0,3,0,4,4,0,169,4,3,4,651,42,27.7,100904.259773,10/23/21 16:11:01,0,0
621,20,0,3,0,4,4,0,169,4,3,4,653,46,28.1,100899.808456,10/23/21 16:11:03,0,0
627,20,0,3,0,4,4,0,171,4,3,4,651,42,27.7,100902.495514,10/23/21 16:11:04,0,0
627,20,0,3,0,4,4,0,171,4,3,4,651,45,27.3,100895.637477,10/23/21 16:11:06,0,0
573,16,0,2,0,3,3,0,158,3,2,3,650,45,27.9,100906.303319,10/23/21 16:11:08,0,0
573,19,0,2,0,3,3,0,158,3,2,3,653,44,27.8,100902.131722,10/23/21 16:11:09,0,0
573,19,0,2,0,3,3,0,158,3,2,3,650,43,27.5,100902.131722,10/23/21 16:11:11,0,0
573,18,0,2,0,3,3,0,156,3,2,3,651,42,27.8,100906.722237,10/23/21 16:11:12,0,0
573,18,0,2,0,3,3,0,156,3,2,3,650,43,28.1,100901.206071,10/23/21 16:11:15,0,0
573,18,0,3,0,3,3,0,160,3,3,3,650,44,27.8,100903.05614,10/23/21 16:11:16,0,0
573,16,0,3,0,3,3,0,162,3,3,3,651,44,28,100906.666236,10/23/21 16:11:17,0,0
573,16,0,3,0,3,3,0,162,3,3,3,650,45,28.2,100902.131722,10/23/21 16:11:21,0,0
573,23,0,2,0,4,4,0,163,4,2,4,649,44,27.9,100909.130934,10/23/21 16:11:24,0,0
588,21,0,3,0,4,4,0,167,4,3,4,650,44,27.7,100905.09903,10/23/21 16:11:26,0,0
576,19,0,2,0,3,3,0,160,3,2,3,652,44,27.9,100912.517305,10/23/21 16:11:28,0,0
576,19,0,2,0,3,3,0,160,3,2,3,649,44,27.8,100906.582685,10/23/21 16:11:29,0,0
621,21,0,3,0,4,4,0,169,4,3,4,650,45,27.9,100898.099512,10/23/21 16:11:31,0,0
615,23,1,2,1,3,3,1,161,3,2,3,650,44,27.5,100899.722496,10/23/21 16:11:33,0,0
615,23,1,2,1,3,3,1,161,3,2,3,649,43,27.9,100905.656798,10/23/21 16:11:34,0,0
654,29,1,3,1,4,5,1,171,5,3,4,655,43,27.6,100906.861703,10/23/21 16:11:35,0,0
654,29,1,3,1,4,5,1,171,5,3,4,651,42,27.9,100902.550296,10/23/21 16:11:38,0,0
717,34,1,3,1,4,5,1,184,5,3,4,650,44,27.9,100905.378088,10/23/21 16:11:39,0,0
717,34,1,3,1,4,5,1,184,5,3,4,650,43,27.7,100901.206071,10/23/21 16:11:41,0,0
717,34,1,3,1,4,5,1,184,5,3,4,654,45,27.7,100909.549995,10/23/21 16:11:42,0,0
744,36,1,3,1,5,5,1,187,5,3,5,649,43,27.7,100905.238603,10/23/21 16:11:43,0,0
744,36,1,3,1,5,5,1,187,5,3,5,651,43,28.2,100894.853164,10/23/21 16:11:46,0,0
705,38,1,2,1,4,5,1,179,5,2,4,649,44,27.8,100896.476401,10/23/21 16:11:47,0,0
762,31,1,3,1,4,5,1,188,5,3,4,650,43,27.4,100902.689647,10/23/21 16:11:48,0,0
762,31,1,3,1,4,5,1,188,5,3,4,648,45,27.9,100907.001082,10/23/21 16:11:50,0,0
747,31,1,3,1,4,5,1,190,5,3,4,651,43,27.6,100904.173222,10/23/21 16:11:51,0,0
747,31,1,3,1,4,5,1,190,5,3,4,649,44,27.9,100905.517486,10/23/21 16:11:52,0,0
747,33,1,3,1,4,5,1,188,5,3,4,649,43,28.1,100898.238922,10/23/21 16:11:54,0,0
747,33,1,3,1,4,5,1,188,5,3,4,647,44,27.9,100908.62395,10/23/21 16:11:55,0,0
708,31,1,3,1,4,5,1,179,5,3,4,650,43,27.4,100902.689647,10/23/21 16:11:56,0,0
708,31,1,3,1,4,5,1,179,5,3,4,649,44,27.7,100901.206071,10/23/21 16:11:58,0,0
714,29,0,3,0,4,4,0,181,4,3,4,650,43,28.2,100904.590694,10/23/21 16:11:59,0,0
714,29,0,3,0,4,4,0,181,4,3,4,649,45,27.8,100901.762684,10/23/21 16:12:00,0,0
756,29,0,3,0,4,4,0,194,4,3,4,650,43,27.8,100901.484552,10/23/21 16:12:01,0,0
756,29,0,3,0,4,4,0,194,4,3,4,649,42,27.9,100901.484552,10/23/21 16:12:04,0,0
726,25,0,3,0,4,4,0,187,4,3,4,649,44,27.7,100904.451624,10/23/21 16:12:06,1,0
777,22,0,3,0,4,4,0,202,4,3,4,649,43,27.7,100901.90162,10/23/21 16:12:07,1,0
777,22,0,3,0,4,4,0,202,4,3,4,649,45,27.9,100895.828701,10/23/21 16:12:08,1,0
777,20,0,3,0,4,4,0,202,4,3,4,654,43,27.9,100904.729677,10/23/21 16:12:09,1,0
777,20,0,3,0,4,4,0,202,4,3,4,646,46,28.2,100902.040469,10/23/21 16:12:11,1,0
879,22,0,4,0,5,5,0,235,5,4,5,647,46,28.2,100899.212357,10/23/21 16:12:13,1,0
